Filename,Label,Contrast_d1_a0,Dissimilarity_d1_a0,Homogeneity_d1_a0,Energy_d1_a0,Correlation_d1_a0,ASM_d1_a0,Entropy_d1_a0,Contrast_d1_a45,Dissimilarity_d1_a45,Homogeneity_d1_a45,Energy_d1_a45,Correlation_d1_a45,ASM_d1_a45,Entropy_d1_a45,Contrast_d1_a90,Dissimilarity_d1_a90,Homogeneity_d1_a90,Energy_d1_a90,Correlation_d1_a90,ASM_d1_a90,Entropy_d1_a90,Contrast_d1_a135,Dissimilarity_d1_a135,Homogeneity_d1_a135,Energy_d1_a135,Correlation_d1_a135,ASM_d1_a135,Entropy_d1_a135,Contrast_d2_a0,Dissimilarity_d2_a0,Homogeneity_d2_a0,Energy_d2_a0,Correlation_d2_a0,ASM_d2_a0,Entropy_d2_a0,Contrast_d2_a45,Dissimilarity_d2_a45,Homogeneity_d2_a45,Energy_d2_a45,Correlation_d2_a45,ASM_d2_a45,Entropy_d2_a45,Contrast_d2_a90,Dissimilarity_d2_a90,Homogeneity_d2_a90,Energy_d2_a90,Correlation_d2_a90,ASM_d2_a90,Entropy_d2_a90,Contrast_d2_a135,Dissimilarity_d2_a135,Homogeneity_d2_a135,Energy_d2_a135,Correlation_d2_a135,ASM_d2_a135,Entropy_d2_a135,Contrast_d3_a0,Dissimilarity_d3_a0,Homogeneity_d3_a0,Energy_d3_a0,Correlation_d3_a0,ASM_d3_a0,Entropy_d3_a0,Contrast_d3_a45,Dissimilarity_d3_a45,Homogeneity_d3_a45,Energy_d3_a45,Correlation_d3_a45,ASM_d3_a45,Entropy_d3_a45,Contrast_d3_a90,Dissimilarity_d3_a90,Homogeneity_d3_a90,Energy_d3_a90,Correlation_d3_a90,ASM_d3_a90,Entropy_d3_a90,Contrast_d3_a135,Dissimilarity_d3_a135,Homogeneity_d3_a135,Energy_d3_a135,Correlation_d3_a135,ASM_d3_a135,Entropy_d3_a135,Contrast_d4_a0,Dissimilarity_d4_a0,Homogeneity_d4_a0,Energy_d4_a0,Correlation_d4_a0,ASM_d4_a0,Entropy_d4_a0,Contrast_d4_a45,Dissimilarity_d4_a45,Homogeneity_d4_a45,Energy_d4_a45,Correlation_d4_a45,ASM_d4_a45,Entropy_d4_a45,Contrast_d4_a90,Dissimilarity_d4_a90,Homogeneity_d4_a90,Energy_d4_a90,Correlation_d4_a90,ASM_d4_a90,Entropy_d4_a90,Contrast_d4_a135,Dissimilarity_d4_a135,Homogeneity_d4_a135,Energy_d4_a135,Correlation_d4_a135,ASM_d4_a135,Entropy_d4_a135,Contrast_d5_a0,Dissimilarity_d5_a0,Homogeneity_d5_a0,Energy_d5_a0,Correlation_d5_a0,ASM_d5_a0,Entropy_d5_a0,Contrast_d5_a45,Dissimilarity_d5_a45,Homogeneity_d5_a45,Energy_d5_a45,Correlation_d5_a45,ASM_d5_a45,Entropy_d5_a45,Contrast_d5_a90,Dissimilarity_d5_a90,Homogeneity_d5_a90,Energy_d5_a90,Correlation_d5_a90,ASM_d5_a90,Entropy_d5_a90,Contrast_d5_a135,Dissimilarity_d5_a135,Homogeneity_d5_a135,Energy_d5_a135,Correlation_d5_a135,ASM_d5_a135,Entropy_d5_a135
10_defect.jpg,defect,56.87167814960631,4.456692913385828,0.24828325029297751,0.046866098746429496,0.772803385741458,0.0021964312117100804,6.6271556924142985,63.720069440138886,4.668547337094674,0.23508124050129545,0.04596003578426705,0.7454822214446634,0.002112324889291108,6.656677634232353,35.49157234251969,3.622354822834645,0.28470170206586126,0.05089397517107236,0.8592825552029802,0.00259019670871373,6.465849936759229,55.48701097402195,4.506293012586026,0.2415945000511557,0.04643180138267408,0.7783956484841604,0.0021559121796400947,6.639287799352378,65.52151537698414,4.674541170634921,0.2383214896585507,0.04628788301426871,0.7364010307594514,0.0021425681139426262,6.65554267510581,63.720069440138886,4.668547337094674,0.23508124050129545,0.04596003578426705,0.7454822214446634,0.002112324889291108,6.656677634232353,49.9773685515873,4.248325892857142,0.25536993139247877,0.04786927213168794,0.8017699906872977,0.002291467214417596,6.59066932628888,55.48701097402195,4.506293012586026,0.2415945000511557,0.04643180138267408,0.7783956484841604,0.0021559121796400947,6.639287799352378,71.70543749999999,4.785937499999999,0.23783962513858667,0.04675526374110192,0.7099765075385537,0.0021860546875000003,6.650976808615614,67.65513983371126,4.615457294028723,0.24723525430868062,0.047061365416930796,0.7277403711961192,0.0022147721149058898,6.630338220389816,62.32543750000001,4.744312499999999,0.23078799712195508,0.045708378437382784,0.7527535445707987,0.0020892558593749995,6.681708247520839,70.59983623078861,5.1304484756865705,0.21286671848009908,0.04426857770376949,0.7160020338125153,0.001959706971914677,6.735243553194875,91.61498235887098,5.573777721774194,0.20923355723528533,0.04372404941343983,0.627425141744001,0.0019117924971089283,6.780214347092666,88.59251200000001,5.389056000000001,0.21704019880872766,0.04420215958525104,0.6415099486119032,0.0019538309120000004,6.751876804778158,70.88797883064517,5.086189516129032,0.21689388704139717,0.04446828435215987,0.7187854394430052,0.001977428313224546,6.729173855088521,75.458432,5.28832,0.20773741190459655,0.04421772459093751,0.694895416561884,0.001955207168,6.747922648059186,95.46932164634148,5.73850355691057,0.20296036108942558,0.043681988980577395,0.6100409911572424,0.0019081161612992848,6.790101442715984,97.60633454734653,5.690621748178981,0.20628444542388633,0.04366860265066679,0.6027861627653268,0.0019069468574618228,6.7840712630385465,78.85486534552848,5.371506605691057,0.20958804702589115,0.04346297062547756,0.6871173748964271,0.0018890298155911252,6.776912659985611,90.41545265348597,5.77016129032258,0.20007500205694542,0.04320479594370078,0.6326150402325772,0.0018666543925368237,6.806643431119819
11_defect.jpg,defect,510.6742741141732,16.56662155511811,0.07081125655816857,0.01263111708816466,0.8692413504360388,0.00015954511889492527,9.029752155956713,634.5755471510944,18.83185566371133,0.05871632251519025,0.01202570681789305,0.837819077649667,0.00014461762446991942,9.101957769160759,356.34430364173227,13.624815452755904,0.08417604883297394,0.013452412532718096,0.9087839092449196,0.0001809674029504309,8.919919312544316,496.8358856717713,16.031620063240126,0.07477653441602039,0.012779021214978852,0.873024404068368,0.0001633033832128796,9.011407543347286,761.6004464285716,20.59077380952381,0.054209880477801176,0.01175445451034518,0.8054033885971215,0.00013816720083577414,9.140841220285854,634.5755471510944,18.83185566371133,0.05871632251519025,0.01202570681789305,0.837819077649667,0.00014461762446991942,9.101957769160759,529.3868427579366,16.791108630952387,0.06943848647727938,0.012451069957851689,0.8647281923523552,0.00015502914309531684,9.051348352701822,496.8358856717713,16.031620063240126,0.07477653441602039,0.012779021214978852,0.873024404068368,0.0001633033832128796,9.011407543347286,817.0901875000001,21.018437500000005,0.05366795927867295,0.011624747981139204,0.791643804248283,0.000135134765625,9.16884404909185,819.3521038044848,21.157974300831448,0.05457534152197541,0.011607950262733403,0.7913959089117181,0.00013474450930209248,9.167215098276808,685.0801875,19.2473125,0.06068910160327062,0.011927761079724895,0.8252734433415846,0.00014227148437499998,9.12811171436767,744.5627362055933,20.026706979087933,0.059821908388864004,0.011916170958505366,0.8104417246629979,0.0001419951303123267,9.133318805530408,884.385269657258,21.432018649193548,0.057954630204400004,0.011637170518804297,0.7751274681800143,0.00013542373768372787,9.173805443795896,804.3489279999999,20.291328,0.06140610026291117,0.011843891252455841,0.7959854406405995,0.00014027776,9.144502761361656,817.4741683467741,20.97618447580645,0.0565114361735745,0.01167811647386488,0.791947497070701,0.0001363784043771543,9.168569463600525,901.53568,21.886528,0.055522052448499865,0.011558247618043145,0.771384437244025,0.00013359308800000002,9.180792927935112,1022.3208206300815,23.015307418699187,0.05448796611941249,0.011462089472098333,0.7404270758604352,0.00013137949506638742,9.208046276065328,970.518405306972,22.114659209157132,0.05809711976295553,0.011572188899543577,0.7550661710794413,0.0001339155559267196,9.192533022937202,944.4203506097562,22.48742378048781,0.05115829639677761,0.011465432702570942,0.7600082990210418,0.00013145614705718323,9.202058555989636,1042.9572060353798,23.33012486992716,0.053469227176857814,0.011436705841764233,0.736833949154949,0.00013079824051104414,9.210754023048592
12_defect.jpg,defect,18.88976377952756,2.890255905511811,0.335464083699549,0.05052246478845441,0.9165942337658196,0.0025525194483006154,6.369717343921154,20.590737181474363,3.0526381052762104,0.3190619373213283,0.04912922061982685,0.9089163958608236,0.0024136803187116197,6.419193878342834,12.75092273622047,2.428703248031496,0.36633250380138255,0.053715771684877144,0.9441675803868445,0.002885384127701849,6.2297274616644485,20.387562775125552,3.0457560915121826,0.3187579964489011,0.04888461102239866,0.9097857278705794,0.0023897051948112208,6.418464622843037,21.370845734126984,3.052641369047619,0.3157496370964428,0.049173505675355965,0.9047125292889101,0.002418033660404265,6.411600375777095,20.590737181474363,3.0526381052762104,0.3190619373213283,0.04912922061982685,0.9089163958608236,0.0024136803187116197,6.419193878342834,17.37121775793651,2.879774305555556,0.3216882981160108,0.0495054996910192,0.9238247282816164,0.0024507944996575025,6.380943465135021,20.387562775125552,3.0457560915121826,0.3187579964489011,0.04888461102239866,0.9097857278705794,0.0023897051948112208,6.418464622843037,24.899875000000005,3.310625000000001,0.29705373996210277,0.04713390996671081,0.8880156531898629,0.0022216054687500004,6.484064948609946,23.677752582514493,3.2737465356512985,0.2956540258718598,0.04741410337648948,0.8941133221871681,0.0022480971989964306,6.474312354531099,22.026687499999994,3.250562499999999,0.2954379037316885,0.047019651809110614,0.9033483859654469,0.002210847656249999,6.485130542812634,25.079239103048632,3.410934744268079,0.28281026016218325,0.0461720600701146,0.8877330000677257,0.002131859131118271,6.511681608305202,28.522303427419352,3.633316532258064,0.26988948281109665,0.044987945300474716,0.8707786710645068,0.002023915222358505,6.5633416802122735,30.300160000000005,3.7655040000000004,0.26240115833744154,0.04434964495912003,0.863334627930333,0.0019668910080000005,6.594368122806836,25.866305443548384,3.548009072580645,0.27683569980703004,0.04508256598961432,0.886478216749548,0.00203243775620793,6.563019174850357,27.905920000000005,3.6281600000000007,0.26570979742334927,0.044803679848869564,0.8738602524877224,0.0020073697280000007,6.56350063619492,29.65364583333334,3.739646849593496,0.26290662600860604,0.04430248901771529,0.8646192926367846,0.0019627105331647835,6.588733411289737,32.60275754422477,3.951742976066597,0.24901762177074144,0.043385702941531226,0.8519020764056242,0.0018823192197307914,6.628815619745033,28.39615091463415,3.768737296747967,0.25906360091660097,0.043796499474292545,0.8754137550416861,0.001918133366201707,6.611888078508194,32.53908688865765,3.9424427679500527,0.25199547492018215,0.04327586161952919,0.8517213081609453,0.0018728001989126396,6.6346915954533054
13_defect.jpg,defect,2.2015255905511815,1.0885826771653544,0.5616385297632405,0.16465346418140342,0.7858823694919583,0.027110763266936698,3.9705468266648234,2.360096720193441,1.158038316076632,0.5352972641325007,0.16052601399244174,0.7685447308751046,0.025768601168301597,4.002331543952688,1.8159448818897637,0.9580462598425197,0.6027411296954489,0.1748371442726107,0.822868229323608,0.030568027017401692,3.8762457764681035,2.3032426064852136,1.144212288424577,0.5385982688658543,0.16099611726652113,0.7742382886452623,0.025919749774895428,3.9919869919154554,2.404017857142857,1.163938492063492,0.5354174091674092,0.16025409900208074,0.7652272651690075,0.025681376246968698,4.008489391361886,2.360096720193441,1.158038316076632,0.5352972641325007,0.16052601399244174,0.7685447308751046,0.025768601168301597,4.002331543952688,2.4175967261904754,1.157676091269841,0.5398881640104065,0.16112901810474176,0.7623823658649237,0.025962560475398192,4.007419061445355,2.3032426064852136,1.144212288424577,0.5385982688658543,0.16099611726652113,0.7742382886452623,0.025919749774895428,3.9919869919154554,2.522125,1.20575,0.5210793290594977,0.158164514578571,0.7528265401666416,0.025016013671874997,4.028290891207815,2.749118165784833,1.2588183421516759,0.5095884932822148,0.15632148905199944,0.7271017922823455,0.024436407939434378,4.0560933365376135,2.6591875000000007,1.2373125000000003,0.5144633436773879,0.15709477881600653,0.7362607355970137,0.024678769531250012,4.046362033721833,2.6335978835978837,1.2324892920131014,0.5152381195760987,0.15749868730480737,0.7389859044960732,0.02480583650273749,4.041606719186851,2.7334299395161294,1.252079133064516,0.5121078447772361,0.15608539147318623,0.7311444371308734,0.0243626494313378,4.0564695249968885,3.0650880000000003,1.328768,0.49521216086095143,0.15352189347451392,0.6916364585468981,0.023568971776,4.092524958220481,2.8722278225806455,1.2884324596774195,0.5026869246499821,0.15526621212815028,0.7129313603303362,0.02410759662862376,4.072876245804945,2.9406079999999997,1.2993919999999999,0.5019702006625366,0.15508613059845164,0.7051264596932971,0.024051707904,4.0800730139578505,2.892530487804878,1.2925558943089432,0.5016557585200201,0.1548388207506474,0.7149036484853784,0.023975060411451116,4.076550136456076,3.408233610822061,1.4075832466181064,0.47720882564684874,0.1507783252538491,0.6527831122266119,0.02273410336635551,4.126143876222588,3.028899898373984,1.3265370934959346,0.493917411524343,0.15365174766249606,0.6954912095748756,0.023608859559739365,4.093144025378876,3.1932882414151926,1.3580905306971904,0.48925499837937864,0.15316542330950556,0.6765783763233384,0.023459646897580025,4.106681762942288
14_defect.jpg,defect,359.82603346456693,14.267839566929133,0.07084726156298045,0.01458416309189316,0.755045415702137,0.00021269781309093868,8.704457839500517,530.6957653915308,17.02982205964412,0.06575654388038127,0.013875843835796023,0.6358009198050995,0.0001925390421553985,8.820781562313941,519.7805118110236,16.78371062992126,0.06541919629045012,0.01391935686039937,0.64348415396787,0.00019374849540714704,8.8109237441239,502.16411432822866,15.928637857275717,0.07302469361890214,0.014435714030089563,0.6553040413726424,0.00020838983955852468,8.756082375694653,393.33680555555566,14.517361111111112,0.07331275994528548,0.01460815334285496,0.7319022324675835,0.00021339814408836456,8.718472276956463,530.6957653915308,17.02982205964412,0.06575654388038127,0.013875843835796023,0.6358009198050995,0.0001925390421553985,8.820781562313941,608.9154265873017,18.22383432539683,0.060899797708435593,0.013626280185911758,0.5797194598503013,0.00018567551170497136,8.84730524333645,502.16411432822866,15.928637857275717,0.07302469361890214,0.014435714030089563,0.6553040413726424,0.00020838983955852468,8.756082375694653,358.11943749999995,13.941062499999997,0.07552447334796576,0.01478273644745789,0.755558191182017,0.00021852929687499992,8.688861011533572,680.6097253716302,19.41295036533132,0.054013536363150476,0.01341241094886764,0.5293395969464286,0.00017989276746130457,8.873892945433933,465.03993749999984,15.7844375,0.06848728804583763,0.014308064268970834,0.677269907340144,0.00020472070312499988,8.765637498405823,638.7827538422778,18.338057445200302,0.06062869741972314,0.013728817818494011,0.5580868043095442,0.00018848043869339868,8.84097130578352,417.28547127016134,15.534337197580644,0.06666617425941959,0.014117121615379015,0.7147613431527168,0.00019929312270340139,8.764486790132416,566.7736320000001,17.842816000000003,0.0594750599717122,0.013706015029905668,0.6054085028828116,0.0001878548480000001,8.830035175553379,528.3718497983872,17.545740927419356,0.06017676056555074,0.013661055510596803,0.6314528875068296,0.0001866244376636073,8.834399445416947,511.84787200000005,16.585792,0.06398014963550647,0.014163100225586206,0.643292576735916,0.00020059340800000005,8.783595691611232,358.5870172764228,13.974212398373984,0.07425893138477746,0.014840598313092907,0.754727660236887,0.00022024335829057604,8.689001021410867,516.5910509885537,17.295915712799168,0.05971997518600087,0.013732698507883277,0.6382711625191099,0.0001885870083084196,8.817590409001728,587.6161712398374,18.31662855691057,0.05729165985857498,0.013578671230514188,0.5871795232989515,0.00018438031238639368,8.851139390167566,473.3214750260146,16.253316857440165,0.06561372946307784,0.01412728183745379,0.6677808283084514,0.00019958009211485175,8.775960735020163
15_defect.jpg,defect,133.6825787401575,7.506151574803152,0.14802079619040814,0.030992736433344624,0.8860922707098201,0.0009605497116267673,7.497507285409464,103.75274350548702,6.149172298344597,0.20275974589770593,0.03551511384309784,0.9118508274494966,0.0012613233112881998,7.324951371774752,126.47902312992129,7.310839074803151,0.15151979919528777,0.03126419504659448,0.8939180986137593,0.000977449891911503,7.482138382732529,93.91977183954369,5.798623597247196,0.21028277667237352,0.03651373066402248,0.920224986841207,0.0013332525270047752,7.272517389588391,116.64081101190477,6.483196924603176,0.19084553808588672,0.03466909067376,0.8992200797902021,0.0012019458481453927,7.361407352979105,103.75274350548702,6.149172298344597,0.20275974589770593,0.03551511384309784,0.9118508274494966,0.0012613233112881998,7.324951371774752,101.26221478174602,6.217447916666666,0.20020740482455313,0.03543484744279066,0.9152719653219061,0.0012556284132938477,7.340828591769914,93.91977183954369,5.798623597247196,0.21028277667237352,0.03651373066402248,0.920224986841207,0.0013332525270047752,7.272517389588391,184.50400000000002,8.61425,0.13386018658893803,0.029809191378247748,0.8383169591035249,0.0008885878906249999,7.582570334975058,150.30152431342907,7.537603930461074,0.16597906282743433,0.0323529586292581,0.8707803029454376,0.001046713932066486,7.482093417808907,152.28949999999998,7.99075,0.1452894056665307,0.03061476231942688,0.8728191809541772,0.000937263671875,7.540694953017693,140.56651549508695,7.182917611489041,0.1757523333405059,0.03325691246269814,0.8792880433446327,0.0011060222265515671,7.4337167242874775,192.48872227822582,8.227003528225808,0.15789807354140475,0.03144765975757465,0.8287631366404098,0.0009889553042281803,7.529057737352191,189.51737600000004,8.503232,0.14531149512383057,0.03082000389357536,0.8349572245287249,0.0009498726400000004,7.555356600005654,153.806388608871,7.786605342741937,0.1606487688999302,0.03192010861781938,0.8716982895901837,0.0010188933341733872,7.507821337874623,187.039424,8.262848,0.15510374374417563,0.03148393469692122,0.8374767853808676,0.000991238144,7.52486427622657,243.76791158536588,9.619537601626018,0.12920968157565177,0.028907679813210543,0.7802393948491009,0.0008356539521831004,7.648934863448204,223.52686004162337,9.132479188345474,0.13816893060266255,0.029977416101425933,0.8024079899280189,0.0008986454761180309,7.595900817716963,169.4970782520325,8.206935975609754,0.15320866368990493,0.03101902909405,0.858629014141948,0.0009621801659375203,7.5432454897423815,232.70980749219564,9.167533818938605,0.13925483479269746,0.030178545953751162,0.7951653725316425,0.0009107446358826707,7.5880825854059255
16_defect.jpg,defect,368.3098548228346,14.710814468503933,0.07228172562215726,0.016042464996950986,0.7201812994037782,0.00025736068317839763,8.517178604347766,227.27001054002108,10.8501457002914,0.10424239965705154,0.018570667286808902,0.8239313400353058,0.00034486968347735434,8.289115563665245,354.66683070866145,14.501353346456696,0.07242049902567321,0.016097214984349913,0.7260869238339204,0.00025912033025237937,8.509740530179005,276.3277326554653,12.152024304048606,0.09501654649111127,0.017596187896873443,0.7860301638107801,0.00030962582850207543,8.384371091147878,321.65507192460313,13.324714781746032,0.08563815363211064,0.016813768251073516,0.7554499442800562,0.00028270280280080773,8.457453225376764,227.27001054002108,10.8501457002914,0.10424239965705154,0.018570667286808902,0.8239313400353058,0.00034486968347735434,8.289115563665245,250.6648065476191,11.590649801587302,0.09892073708713114,0.01793088940439949,0.8024258582559536,0.0003215167948328059,8.348851320276468,276.3277326554653,12.152024304048606,0.09501654649111127,0.017596187896873443,0.7860301638107801,0.00030962582850207543,8.384371091147878,463.196,16.527125,0.06178102747132943,0.015537442176079046,0.6473242553204196,0.00024141210937499995,8.577695691256919,306.8904006046863,12.938397581254724,0.08738700800345321,0.01721231381482556,0.7569830099154127,0.0002962637468600348,8.415366232327482,431.6178125,15.883937500000002,0.06639167185930459,0.015725551460918627,0.6523169024892604,0.00024729296875,8.550479681082471,433.89902998236334,15.652368354749308,0.07212549048737656,0.015924547520752532,0.6570971969758151,0.00025359121374070564,8.548011373471002,478.4733492943549,16.756615423387096,0.06408717615654372,0.015372531991144195,0.635792447018548,0.00023631473981875167,8.595470992393723,376.44640000000004,14.48608,0.0761976393804894,0.01639430925656827,0.6945126909026214,0.00026877337600000005,8.491198679498778,405.51839717741933,14.930065524193548,0.0750605897734794,0.016336460817469645,0.6668320560267151,0.0002668799520407209,8.507251956676726,535.4464639999999,17.507264,0.06333876358431789,0.015428447491565701,0.567505391267625,0.00023803699199999998,8.592012473038077,524.6826727642276,17.45071138211382,0.062343293240701335,0.015390213964542428,0.5996594578665648,0.00023685868587439675,8.5960475506244,424.3258324661811,15.502211238293446,0.06737725379790618,0.01602867408835136,0.648347698773518,0.0002569183930305863,8.517035240733478,509.50635162601645,16.962144308943095,0.06560122178607154,0.015593726966193154,0.5736946967328647,0.00024316432069617955,8.569588170208743,570.2547476586889,17.978212799167533,0.06254488732499847,0.015451933579512474,0.5310817487198862,0.00023876225134566515,8.588125839435545
17_defect.jpg,defect,352.5080585629921,12.338890255905511,0.09288479449356209,0.019696282007284707,0.9292522196694267,0.0003879435249104873,8.272537670643993,274.42339884679774,10.441750883501768,0.1162783146775343,0.021550640215977742,0.9452587412692042,0.00046443009371851716,8.151383774674072,304.9101870078741,11.261441929133861,0.0970471667259826,0.020553579649374442,0.9390974943730003,0.0004224496364031792,8.191998632996778,298.67666935333875,10.927893855787712,0.10888693084648952,0.020933788928245232,0.9404205474761853,0.0004382235188923227,8.186611612245873,409.79408482142856,13.630766369047619,0.07909923791833029,0.01901258445741811,0.9178675241946307,0.00036147836775045664,8.32806742642741,274.42339884679774,10.441750883501768,0.1162783146775343,0.021550640215977742,0.9452587412692042,0.00046443009371851716,8.151383774674072,246.04135664682545,9.464719742063494,0.13236272712721636,0.022755963187989014,0.9511561947794784,0.0005178338606131111,8.057263261129247,298.67666935333875,10.927893855787712,0.10888693084648952,0.020933788928245232,0.9404205474761853,0.0004382235188923227,8.186611612245873,498.5659375,14.4740625,0.08199738630297353,0.01881774220981359,0.9001611820409218,0.00035410742187500004,8.362029137708626,442.0588939279416,13.7775888133031,0.08549804167186256,0.0191617079407722,0.9124781185074515,0.00036717105120745235,8.330050345056707,368.01475,12.025500000000001,0.09599458826600701,0.020420386565880674,0.9273980489820848,0.0004169921875,8.225611580484758,497.98954396573447,14.65772234819854,0.07690120898964771,0.018749110661973344,0.9014084264939682,0.0003515291506149225,8.35557896131134,568.0719506048388,14.839717741935484,0.08138894608426232,0.018972898323583072,0.8862081376522895,0.00035997087079702133,8.351141460006644,536.5902719999999,14.870080000000002,0.07939948048853909,0.018792529579596248,0.8945142706818949,0.000353159168,8.367489550546832,401.2951108870968,12.231098790322584,0.10235760787729083,0.020504642697338354,0.9213291860816156,0.00042044037214551103,8.23004244781087,625.8559359999999,15.746368,0.0776277318155799,0.018585361981946977,0.876978296043435,0.00034541568,8.389583989145319,547.0528455284552,13.350736788617887,0.10373513578932722,0.02070474207310732,0.890276476890923,0.0004286863443139004,8.241649200167952,584.6142039542144,14.838319458896983,0.08598511990768327,0.01919847150108146,0.8857579822052587,0.00036858130797783696,8.335273611583993,441.3248221544716,12.412982723577235,0.10927765474748685,0.021124862645297105,0.914033001133769,0.00044625982178266905,8.206096717724936,698.7527965660771,15.25058532778356,0.09353147114555692,0.019884081205766506,0.8634784836788645,0.00039537668539751675,8.316781104848575
18_defect.jpg,defect,114.63687253937007,5.105622539370079,0.3144508483119987,0.0524761061201964,0.8630567145880175,0.0027537417135381145,6.691698123727498,116.17874635749274,5.407588815177632,0.2803799215717778,0.04910509630610949,0.8619155799952825,0.0024113104832322882,6.780120303523842,78.80031988188975,4.598425196850393,0.3067897520217769,0.05162014374651907,0.9059236422325567,0.002664639240411292,6.691701367620788,127.6418252836506,5.670965341930685,0.27452684716738324,0.048605526990040615,0.8482864652993088,0.0023624972539795664,6.819164583380223,123.98617311507935,5.361793154761905,0.29738748319692476,0.05136079164452768,0.8525467756710674,0.0026379309183525842,6.731484664708319,116.17874635749274,5.407588815177632,0.2803799215717778,0.04910509630610949,0.8619155799952825,0.0024113104832322882,6.780120303523842,111.60522073412699,5.519283234126984,0.2695057447777146,0.04801507794291028,0.8674045709181238,0.0023054477098637493,6.832235026642916,127.6418252836506,5.670965341930685,0.27452684716738324,0.048605526990040615,0.8482864652993088,0.0023624972539795664,6.819164583380223,178.21962499999995,6.531624999999998,0.2584613681617309,0.047796627267255996,0.7889976502740249,0.0022845175781249995,6.872402967916196,146.4639077853364,6.107520786092215,0.25861157551540964,0.04725188841713551,0.8275661385032177,0.002232740958985425,6.865093512824753,126.00831250000002,5.767562500000001,0.26387012332448606,0.04768004528888369,0.8511104148076063,0.0022733867187499997,6.843899948948879,153.8631897203326,6.3091458805744525,0.25116081700394627,0.046653160686388716,0.8188183716822673,0.002176517402030006,6.896762095244416,208.45999243951613,7.074911794354838,0.2450272144727802,0.046545228249360894,0.7542876835225572,0.0021664582727851035,6.926116536397277,175.894016,6.680575999999999,0.24567246707803295,0.046307527163518464,0.7950275443740834,0.0021443870720000003,6.922167247278116,140.8693296370968,6.14327116935484,0.24816248325487553,0.04623802785598773,0.8344428110388951,0.002137955220011098,6.896408943835377,200.553792,7.127744,0.23671232281702992,0.045412588915409786,0.7661907605540944,0.002062303232,6.961097418549444,246.1565675813008,7.78639481707317,0.2303795215670154,0.04493491482096114,0.711188718747359,0.002019146569967033,6.996561432202707,221.16590790842878,7.454409469302812,0.22771572864534015,0.04470590481479786,0.7449053184553776,0.0019986179253097666,6.982230531205485,153.5467479674797,6.48069105691057,0.23291263566865447,0.04463033194895968,0.820506765849655,0.0019918665298743307,6.954304146320281,246.76768990634758,8.027315296566076,0.21527025716836992,0.043463334189630276,0.7151419892316163,0.0018890614188794839,7.047420733235649
19_defect.jpg,defect,194.07707923228347,10.474470964566928,0.09222044113722994,0.018881026048043953,0.7967133545968746,0.0003564931446269142,8.196342692015389,141.86223572447142,8.227416454832907,0.13643272807947932,0.02165367090181197,0.8510674579612185,0.0004688814635239784,7.990821346591237,168.3707554133858,9.75904281496063,0.09555825600691528,0.019533114758460198,0.8266806443721247,0.00038154257216717563,8.13012995310863,135.69148738297477,8.008556017112037,0.1392223931890758,0.021959162570948702,0.8575686556112634,0.0004822048208173545,7.963972787139208,207.69190228174602,10.169704861111109,0.1091928410782362,0.019705315697579377,0.7773140907138916,0.00038829946674126824,8.154813982956092,141.86223572447142,8.227416454832907,0.13643272807947932,0.02165367090181197,0.8510674579612185,0.0004688814635239784,7.990821346591237,126.39130704365078,7.690042162698412,0.14151752326946226,0.02219655464081775,0.8695280035743916,0.0004926870379228079,7.930483588385812,135.69148738297477,8.008556017112037,0.1392223931890758,0.021959162570948702,0.8575686556112634,0.0004822048208173545,7.963972787139208,308.99993750000004,12.874062499999999,0.08273765434879207,0.01776891597706512,0.660977414157514,0.00031573437500000004,8.313723490044145,242.5813177122701,11.007495590828924,0.09934905427007783,0.019019190673638286,0.73835615465135,0.0003617296138802096,8.205496684778389,209.50056249999997,10.627562500000002,0.09457246904850404,0.01896820942392824,0.7833487902612887,0.00035979296875000003,8.191430454632597,225.55234315948604,10.411879566641472,0.10637992246997652,0.01963640047716635,0.7569191391463653,0.0003855882236996588,8.156541805873616,324.9614415322581,12.885332661290324,0.07782271623847668,0.01795172731348539,0.6370761105640582,0.00032226451353773746,8.299709529551825,307.673408,12.419776,0.08632139250602991,0.01819840872164377,0.6593050531580454,0.00033118208,8.27490177712013,210.59217489919354,10.081464213709678,0.11215073951344309,0.019669118226663732,0.7818329232322611,0.00038687421181447546,8.149169921056291,286.06387200000006,11.850112000000001,0.09299721325800829,0.01868054645881646,0.6837589181360155,0.0003489628160000001,8.232266906202645,341.66075965447163,12.849021849593496,0.08653077478309343,0.018091990989368267,0.6128653532396632,0.0003273201379593826,8.297906487293577,337.7635926118627,12.849700832466183,0.08198604906077277,0.018120843752442637,0.6179018095082663,0.0003283649783004393,8.282733539078063,247.8707444105692,11.20356961382114,0.09667186398439265,0.018725235542102748,0.7430040320203126,0.000350634446107228,8.223336166531917,320.7487643080125,12.512682101977108,0.08660355573139418,0.018312921025215832,0.6382215709394652,0.00033536307647579215,8.26251347725432
